244,1
244,15
245,10
245,8
245,11
245,9
245,4
245,15
245,6
246,12
246,9
246,17
246,14
246,6
246,5
246,11
247,3
247,14
247,5
247,6
247,7
247,16
248,3
248,5
248,14
248,6
248,8
248,17
249,7
249,1
249,10
249,11
249,9
249,16
249,2
250,12
250,9
250,17
250,14
250,6
250,15
250,5
251,3
251,14
251,5
251,6
251,7
251,12
252,1
252,2
252,15
252,3
252,16
252,18
252,11
253,10
253,8
253,11
253,9
253,4
253,2
253,17
254,7
254,1
254,8
254,9
254,10
254,11
255,3
255,14
255,5
255,6
255,18
255,4
256,10
256,8
256,11
256,9
256,4
256,1
256,6
257,12
257,9
257,17
257,14
257,6
257,11
257,16
258,7
258,3
258,5
258,8
258,9
258,17
258,1
259,1
259,10
259,11
259,9
259,18
259,7
260,7
260,3
260,5
260,8
260,9
260,10
261,7
261,12
261,15
261,13
261,10
261,5
261,11
262,12
262,9
262,17
262,14
262,6
262,1
262,4
263,12
263,15
263,13
263,10
263,11
263,7
264,1
264,2
264,3
264,4
264,5
264,13
265,2
265,13
265,5
265,8
265,17
265,7
265,9
266,1
266,2
266,3
266,4
266,5
266,9
267,7
267,3
267,5
267,8
267,9
267,13
267,10
268,7
268,1
268,8
268,9
268,11
268,10
269,12
269,9
269,17
269,14
269,6
269,5
269,2
270,3
270,14
270,5
270,6
270,15
270,13
271,7
271,12
271,15
271,13
271,10
271,2
271,8
272,10
272,8
272,11
272,9
272,4
272,16
272,2
273,7
273,3
273,5
273,8
273,9
273,16
273,6
274,10
274,8
274,11
274,9
274,4
274,7
274,16
275,7
275,3
275,5
275,8
275,9
275,4
275,7
276,7
276,12
276,15
276,13
276,10
276,8
276,16
277,7
277,3
277,5
277,8
277,9
277,16
278,1
278,2
278,15
278,3
278,16
278,6
278,14
279,2
279,13
279,5
279,8
279,17
279,4
279,9
280,12
280,9
280,17
280,14
280,6
280,8
280,7
281,1
281,2
281,3
281,4
281,5
281,17
281,14
282,7
282,12
282,15
282,13
282,10
282,16
282,8
283,1
283,2
283,15
283,3
283,16
283,11
284,1
284,2
284,15
284,3
284,16
284,18
284,4
285,3
285,14
285,5
285,6
285,12
285,9
286,10
286,8
286,11
286,9
286,4
286,18
286,17
287,3
287,14
287,5
287,6
287,15
287,7
288,1
288,2
288,3
288,4
288,5
288,10
288,9
289,7
289,1
289,8
289,9
289,13
289,10
290,1
290,2
290,15
290,3
290,16
290,4
290,7
291,1
291,2
291,15
291,3
291,16
291,7
292,7
292,3
292,5
292,8
292,9
292,17
292,15
293,1
293,2
293,3
293,4
293,5
293,7
294,7
294,1
294,8
294,9
294,6
294,10
295,7
295,1
295,10
295,11
295,9
295,6
295,4
296,2
296,13
296,5
296,8
296,17
296,16
296,4
297,7
297,12
297,15
297,13
297,10
297,5
297,11
298,12
298,9
298,17
298,14
298,6
298,18
298,2
299,1
299,2
299,15
299,3
299,16
299,10
299,11
300,7
300,1
300,10
300,11
300,9
300,17
300,5
301,12
301,9
301,17
301,14
301,6
301,16
301,1
302,7
302,12
302,15
302,13
302,10
302,2
302,16
303,7
303,1
303,8
303,9
303,5
303,12
304,2
304,13
304,5
304,8
304,17
304,15
304,9
305,1
305,2
305,3
305,4
305,5
305,13
305,8
306,1
306,2
306,15
306,3
306,16
306,18
306,14
307,1
307,2
307,15
307,3
307,16
307,7
307,11
308,12
308,9
308,17
308,14
308,6
308,1
308,8
309,2
309,13
309,5
309,8
309,17
309,12
309,4
310,7
310,1
310,8
310,9
310,5
310,16
311,1
311,2
311,3
311,4
311,5
311,14
311,12
312,7
312,1
312,8
312,9
312,15
312,4
313,7
313,12
313,15
313,13
313,10
313,17
314,1
314,2
314,15
314,3
314,16
314,9
314,12
315,1
315,2
315,15
315,3
315,16
315,5
315,14
316,1
316,2
316,3
316,4
316,5
316,15
316,16
317,3
317,14
317,5
317,6
317,4
317,2
318,3
318,14
318,5
318,6
318,9
318,7
319,1
319,2
319,3
319,4
319,5
319,8
319,10
320,7
320,1
320,10
320,11
320,9
320,13
320,16
321,2
321,13
321,5
321,8
321,17
321,3
321,5
322,7
322,12
322,15
322,13
322,10
322,18
322,9
323,1
323,2
323,3
323,4
323,5
323,16
324,7
324,1
324,8
324,9
324,13
325,12
325,9
325,17
325,14
325,6
325,4
325,5
326,12
326,9
326,17
326,14
326,6
326,7
326,10
327,2
327,13
327,5
327,8
327,17
327,5
327,14
328,7
328,3
328,5
328,8
328,9
328,2
328,13
329,7
329,3
329,5
329,8
329,9
329,18
329,11
330,10
330,8
330,11
330,9
330,4
330,14
330,6
331,1
331,2
331,3
331,4
331,5
331,7
331,15
332,2
332,13
332,5
332,8
332,17
332,9
332,15
333,7
333,1
333,8
333,9
333,17
333,3
334,7
334,1
334,8
334,9
334,5
334,12
335,3
335,14
335,5
335,6
335,8
335,9
336,7
336,3
336,5
336,8
336,9
336,18
336,17
337,7
337,1
337,10
337,11
337,9
337,2
337,15
338,12
338,9
338,17
338,14
338,6
338,2
338,3
339,2
339,13
339,5
339,8
339,17
339,7
339,4
340,1
340,2
340,3
340,4
340,5
340,16
340,17
341,12
341,9
341,17
341,14
341,6
341,10
341,4
342,3
342,14
342,5
342,6
342,13
342,1
343,7
343,3
343,5
343,8
343,9
343,1
343,15
344,1
344,2
344,15
344,3
344,16
344,8
344,6
345,7
345,1
345,8
345,9
345,13
345,6
346,7
346,1
346,8
346,9
346,14
346,3
347,2
347,13
347,5
347,8
347,17
347,4
347,9
348,7
348,12
348,15
348,13
348,10
348,3
348,9
349,3
349,14
349,5
349,6
349,2
349,12
350,12
350,9
350,17
350,14
350,6
350,7
350,5
351,7
351,1
351,8
351,9
351,2
351,4
352,7
352,3
352,5
352,8
352,9
352,16
352,1
353,7
353,1
353,8
353,9
353,2
353,12
354,10
354,8
354,11
354,9
354,4
354,5
354,13
355,7
355,3
355,5
355,8
355,9
355,15
355,12
356,7
356,1
356,10
356,11
356,9
356,5
357,7
357,1
357,10
357,11
357,9
357,12
357,2
358,1
358,2
358,3
358,4
358,5
358,11
358,8
359,7
359,1
359,10
359,11
359,9
359,3
359,2
360,2
360,13
360,5
360,8
360,17
360,3
360,4
361,10
361,8
361,11
361,9
361,4
361,7
361,2
362,1
362,2
362,15
362,3
362,16
362,8
362,14
363,7
363,1
363,10
363,11
363,9
363,5
363,2
364,7
364,12
364,15
364,13
364,10
364,5
365,2
365,13
365,5
365,8
365,17
365,3
366,2
366,13
366,5
366,8
366,17
366,3
366,6
367,12
367,9
367,17
367,14
367,6
367,18
367,7
368,1
368,2
368,15
368,3
368,16
368,4
368,10
369,1
369,2
369,3
369,4
369,5
369,7
369,16
370,7
370,1
370,10
370,11
370,9
370,5
371,7
371,1
371,8
371,9
371,6
371,16
372,7
372,3
372,5
372,8
372,9
372,18
372,7
373,12
373,9
373,17
373,14
373,6
373,5
373,4
374,3
374,14
374,5
374,6
374,13
374,17
375,7
375,1
375,8
375,9
375,3
376,1
376,2
376,15
376,3
376,16
376,14
376,8
377,10
377,8
377,11
377,9
377,4
377,7
377,13
378,7
378,1
378,10
378,11
378,9
378,5
379,10
379,8
379,11
379,9
379,4
379,12
379,5
380,1
380,10
380,11
380,9
380,18
380,7
381,1
381,2
381,3
381,4
381,5
381,9
382,7
382,12
382,15
382,13
382,10
382,18
382,14
383,7
383,3
383,8
383,9
383,5
383,17
384,2
384,13
384,5
384,8
384,17
384,4
384,10
385,7
385,12
385,15
385,13
385,10
385,7
385,16
386,10
386,8
386,11
386,9
386,4
386,15
386,7
387,1
387,2
387,3
387,4
387,5
387,7
387,6
388,1
388,2
388,3
388,4
388,5
388,7
388,10
389,12
389,9
389,17
389,14
389,6
389,8
389,13
390,1
390,2
390,3
390,4
390,5
390,13
390,10
391,7
391,1
391,8
391,9
391,13
391,15
392,3
392,14
392,5
392,6
392,4
392,7
393,7
393,12
393,15
393,13
393,10
393,3
393,6
394,7
394,1
394,10
394,11
394,9
394,13
394,4
395,7
395,1
395,8
395,9
395,5
395,2
396,10
396,8
396,11
396,9
396,4
396,17
396,7
397,7
397,1
397,8
397,9
397,13
397,5
398,7
398,12
398,15
398,13
398,10
398,18
398,14
399,1
399,2
399,3
399,4
399,5
399,18
399,13
400,7
400,3
400,5
400,8
400,9
400,14
400,2
401,10
401,8
401,11
401,9
401,4
401,6
401,5
402,7
402,3
402,5
402,8
402,9
402,2
402,4
403,7
403,3
403,5
403,8
403,9
403,1
403,14
404,1
404,2
404,3
404,4
404,5
404,18
404,6
405,7
405,12
405,15
405,13
405,10
405,9
405,2
406,2
406,13
406,5
406,8
406,17
406,9
406,15
407,7
407,1
407,10
407,11
407,9
407,16
407,15
408,7
408,3
408,5
408,8
408,9
408,16
408,11
409,7
409,1
409,10
409,11
409,9
409,16
409,5
410,2
410,13
410,5
410,8
410,17
410,6
410,15
411,7
411,12
411,15
411,13
411,10
411,1
411,8
412,7
412,1
412,8
412,9
412,16
413,7
413,1
413,10
413,11
413,9
413,14
413,5
414,1
414,10
414,11
414,9
414,7
414,3
415,2
415,13
415,5
415,8
415,17
415,15
415,16
416,1
416,2
416,3
416,4
416,5
416,16
416,12
417,10
417,8
417,11
417,9
417,4
417,3
417,6
418,1
418,2
418,3
418,4
418,5
418,8
418,10
419,3
419,14
419,5
419,6
419,1
419,9
420,1
420,2
420,15
420,3
420,16
420,5
420,17
421,7
421,1
421,8
421,9
421,15
421,14
422,12
422,9
422,17
422,14
422,6
422,7
422,5
423,2
423,13
423,5
423,8
423,17
423,9
423,11
424,7
424,1
424,8
424,9
424,15
424,12
425,1
425,2
425,3
425,4
425,5
425,11
425,10
426,12
426,9
426,17
426,14
426,6
426,18
426,1
427,7
427,12
427,15
427,13
427,10
427,7
427,6
428,7
428,1
428,8
428,9
428,11
428,15
429,10
429,8
429,11
429,9
429,4
429,1
429,5
430,1
430,2
430,15
430,3
430,16
430,17
430,7
431,10
431,8
431,11
431,9
431,4
431,14
431,7
432,1
432,2
432,3
432,4
432,5
432,10
432,7
433,7
433,3
433,5
433,8
433,9
433,17
433,15
434,7
434,1
434,10
434,11
434,9
434,12
434,13
435,12
435,9
435,17
435,14
435,6
435,8
435,7
436,12
436,9
436,17
436,14
436,6
436,2
436,5
437,3
437,14
437,5
437,6
437,13
437,15
438,10
438,8
438,11
438,9
438,4
438,6
438,5
439,7
439,1
439,8
439,9
439,10
439,13
440,12
440,9
440,17
440,14
440,6
440,13
441,10
441,8
441,11
441,9
441,4
441,2
441,17
442,2
442,13
442,5
442,8
442,17
442,7
442,16
443,7
443,1
443,8
443,9
443,5
443,13
444,7
444,1
444,10
444,11
444,9
444,5
444,15
445,3
445,14
445,5
445,6
445,16
445,17
446,7
446,1
446,10
446,11
446,9
446,4
446,5
447,7
447,1
447,8
447,9
447,4
447,15
448,10
448,8
448,11
448,9
448,4
448,18
448,7
449,1
449,2
449,15
449,3
449,16
449,7
449,14
450,7
450,1
450,8
450,9
450,10
450,5
451,12
451,9
451,17
451,14
451,6
451,11
451,7
452,7
452,3
452,5
452,8
452,9
452,2
452,11
453,7
453,1
453,8
453,9
453,2
453,3
454,10
454,8
454,11
454,9
454,4
454,14
454,6
455,3
455,14
455,5
455,6
455,18
455,15
456,12
456,9
456,17
456,14
456,6
456,4
456,13
457,7
457,1
457,10
457,11
457,9
457,12
457,15
458,10
458,8
458,11
458,9
458,4
458,16
459,12
459,9
459,17
459,14
459,6
459,5
460,3
460,14
460,5
460,6
460,11
460,9
461,3
461,5
461,8
461,9
461,17
461,7
462,12
462,9
462,17
462,14
462,6
462,15
462,8
463,7
463,12
463,15
463,13
463,10
463,9
463,2
464,7
464,1
464,8
464,9
464,4
464,12
465,12
465,15
465,13
465,10
465,1
465,7
466,10
466,8
466,11
466,9
466,4
466,5
466,6
467,2
467,13
467,5
467,8
467,17
467,7
467,4
468,3
468,14
468,5
468,6
468,8
468,7
469,7
469,1
469,8
469,9
469,2
469,6
470,2
470,13
470,5
470,8
470,17
470,11
471,7
471,1
471,8
471,9
471,2
471,4
472,7
472,3
472,8
472,9
472,6
472,5
473,7
473,12
473,15
473,13
473,10
473,2
473,3
474,7
474,3
474,5
474,8
474,9
474,11
474,4
475,1
475,2
475,15
475,3
475,16
475,13
475,5
476,7
476,3
476,5
476,8
476,9
476,13
476,11
477,1
477,2
477,3
477,4
477,5
477,18
477,7
478,10
478,8
478,11
478,9
478,4
478,12
478,6
479,7
479,1
479,8
479,9
479,16
480,10
480,8
480,11
480,9
480,4
480,1
480,13
481,3
481,14
481,5
481,6
481,17
482,1
482,2
482,15
482,3
482,16
482,17
482,6
483,1
483,2
483,3
483,4
483,5
483,10
483,15
484,7
484,1
484,8
484,9
484,16
484,4
485,1
485,2
485,3
485,4
485,5
485,14
485,6
486,7
486,12
486,15
486,13
486,10
486,5
486,8
487,7
487,1
487,8
487,9
487,16
487,10
488,1
488,2
488,15
488,3
488,16
488,17
488,5
489,7
489,1
489,8
489,9
489,2
489,5
490,12
490,9
490,17
490,14
490,6
490,4
490,2
491,1
491,2
491,3
491,4
491,5
491,18
491,13
492,2
492,13
492,5
492,8
492,17
492,6
492,1
493,1
493,2
493,15
493,3
493,16
493,10
493,13
494,1
494,2
494,15
494,3
494,16
494,11
494,6
495,12
495,9
495,17
495,14
495,6
495,3
495,5
496,10
496,8
496,11
496,9
496,4
496,5
496,7
497,2
497,13
497,5
497,8
497,17
497,3
497,11
498,7
498,1
498,10
498,11
498,9
498,3
498,15
499,12
499,9
499,17
499,14
499,6
499,10
499,13
500,1
500,2
500,3
500,4
500,5
500,16
500,15
501,12
501,9
501,17
501,14
501,6
501,1
502,12
502,9
502,17
502,14
502,6
502,15
502,2
503,1
503,2
503,15
503,3
503,16
503,5
503,6
504,7
504,1
504,10
504,11
504,9
504,15
504,13
505,12
505,9
505,17
505,14
505,6
505,7
505,1
506,7
506,3
506,5
506,8
506,9
506,17
506,6
507,7
507,12
507,15
507,13
507,10
507,5
507,4
508,7
508,1
508,8
508,9
508,11
508,5
509,7
509,1
509,10
509,11
509,9
509,8
509,17
510,10
510,8
510,11
510,9
510,4
510,6
510,2
511,3
511,14
511,5
511,6
511,9
511,16
512,7
512,12
512,15
512,13
512,10
512,16
512,9
513,10
513,8
513,11
513,9
513,4
513,14
513,15
514,2
514,13
514,5
514,8
514,17
514,9
514,10
515,7
515,3
515,5
515,8
515,9
515,1
515,16
516,3
516,14
516,5
516,6
516,7
516,17
517,7
517,1
517,8
517,9
517,12
517,3
518,3
518,14
518,5
518,6
518,1
518,9
519,7
519,3
519,5
519,8
519,9
519,13
519,4
520,2
520,13
520,5
520,8
520,17
520,7
520,12
521,12
521,9
521,17
521,14
521,6
521,7
522,2
522,13
522,5
522,8
522,17
522,11
522,14
523,12
523,9
523,17
523,14
523,6
523,11
523,5
524,3
524,14
524,5
